"","year","month","date","evaporation _sum","2m_temperature _max","2m_temperature _min","surface_net_solar_radiation _sum","surface_pressure _mean","total_precipitation _sum","10m_component_of_wind"
"3259",1998,12,3,-0.0015846428777877,300.615478515625,284.75244140625,14815603.25,96849.0052083333,0,5.40339025326341
"3260",1998,12,4,-0.00144099695080513,300.2490234375,284.884521484375,14631551.8125,96766.3776041667,0,3.45040032407939
"3261",1998,12,5,-0.00147823785846413,302.169189453125,285.697998046875,14591947.625,96641.1119791667,0,4.19029183866408
"3262",1998,12,6,-0.00156666500453184,302.126708984375,284.525146484375,14452889.5,96729.0598958333,0,5.90806520087478
"3263",1998,12,7,-0.00139724412287023,302.568603515625,284.286376953125,14159461.875,96686.7083333333,0,5.45275779174661
"3264",1998,12,8,-0.00122969194319111,301.840087890625,283.7451171875,14325298.1875,96622.5208333333,0,3.16251014341152
"3265",1998,12,9,-0.00126884382206072,300.89990234375,283.27978515625,14147917.1875,96637.6979166667,0,3.96605349724046
"3266",1998,12,10,-0.00131830881036876,299.544189453125,282.1513671875,14352601.1875,96742.8671875,0,5.96140589410346
"3267",1998,12,11,-0.00134384496595885,299.560302734375,281.943115234375,14483149.0625,96768.5625,0,5.74437975693162
"3268",1998,12,12,-0.00135772043631732,298.636474609375,282.294921875,14325197.625,96786.2447916667,0,4.93195432923403
"3269",1998,12,13,-0.00130721087680286,297.32666015625,282.683349609375,13841240.671875,96901.5598958333,0,5.20868897695943
"3270",1998,12,14,-0.00122719887258427,297.59326171875,285.404296875,12401777.6484375,96843.0807291667,0,8.06701612109724
"3271",1998,12,15,-0.00128598285027692,298.61669921875,285.9423828125,12937613.0585938,96664.984375,0,4.27198474284091
"3272",1998,12,16,-0.00144435372084217,299.12890625,284.21337890625,13976229.9375,96613.8333333333,0,4.881206479416
"3273",1998,12,17,-0.00152296519758366,300.13232421875,284.360107421875,13957054.6484375,96618.9739583333,0,5.53223813621072
"3274",1998,12,18,-0.00144860371432287,299.735107421875,282.5087890625,13998898.6851349,96535.1536458333,0,4.22604491494906
"3275",1998,12,19,-0.00147812075204001,298.439697265625,282.981689453125,13998105.1226349,96539.2369791667,0,5.23145268048649
"3276",1998,12,20,-0.0014174117956145,298.762939453125,282.578369140625,14048563.0851288,96347.8385416667,0,6.62196976909603
"3277",1998,12,21,-0.00152725674422527,298.666748046875,282.718505859375,13912986.7335663,96303.8697916667,0,6.34846687053441
"3278",1998,12,22,-0.00159973633174104,299.826171875,283.51513671875,13896459.9091797,96442.3828125,0,4.5782401280666
"3279",1998,12,23,-0.00158721985599186,299.108154296875,283.532470703125,13903077.8718262,96540.1145833333,0,5.02734187789899
"3280",1998,12,24,-0.00154228165501991,298.343017578125,283.728515625,13860569.4226074,96793.4973958333,0,5.11739123548384
"3281",1998,12,25,-0.00146986020721585,296.6162109375,281.552978515625,14131301.6960449,96884.515625,0,4.93609450866744
"3282",1998,12,26,-0.00150499382232283,296.07080078125,281.793212890625,14370291.0334473,96816.1145833333,0,5.4073380517002
"3283",1998,12,27,-0.0014880609050465,297.575927734375,281.927001953125,14336243.0842285,96790.7005208333,0,4.85800908810393
"3284",1998,12,28,-0.00144112087076564,298.660400390625,283.2822265625,14228032.0842285,96842.0182291667,0,4.93526286152332
"3285",1998,12,29,-0.00136930081310993,298.748046875,281.6220703125,14173733.9084473,96714.2916666667,0,4.95292809499772
"3286",1998,12,30,-0.0013693310258418,299.1923828125,282.358642578125,14024933.2834473,96505.6744791667,0,5.72843060636967
"3287",1998,12,31,-0.0014091977381554,298.762451171875,283.17333984375,14163751.0739746,96676.3125,0,5.17539712585242
"3288",1999,1,1,-0.00122469115177637,298.03076171875,282.156982421875,14301208.8474121,96801.7786458333,0,6.41393371700553
"3289",1999,1,2,-0.00120276771576755,298.70263671875,281.840576171875,14401740.1459961,96654.8203125,0,5.0410611501296
"3290",1999,1,3,-0.00126318182356044,298.291015625,282.581298828125,14433869.9116211,96450.875,0,5.24255570708714
"3291",1999,1,4,-0.00118863108673395,298.59228515625,282.767822265625,13851379.8320312,96288.96875,0,4.86660250991399
"3292",1999,1,5,-0.0012015419324598,299.8564453125,283.462646484375,14271859.5078125,96104.2265625,0,5.66886112119772
"3293",1999,1,6,-0.00108102059311932,297.49853515625,286.1376953125,11089280.0195312,95903.59375,0.000515270196956408,12.788618076201
"3294",1999,1,7,-0.00112996213101724,293.63525390625,281.246337890625,13935770.1171875,96334.8411458333,4.43458411609754e-05,10.8654817656239
"3295",1999,1,8,-0.00112669885146488,292.7314453125,280.35107421875,14475340.09375,96538.6223958333,0,4.56311605489921
"3296",1999,1,9,-0.00123148681922203,294.325439453125,280.32470703125,14564198.2695312,96536.8723958333,0,4.78401176901503
"3297",1999,1,10,-0.00112960170372389,292.098876953125,278.5400390625,14712295.0195312,96732.3098958333,0,4.91232022814678
"3298",1999,1,11,-0.00130790262755909,293.992919921875,278.80712890625,14785279.2460938,96615.3307291667,0,5.18457704625672
"3299",1999,1,12,-0.00137905076377365,296.414306640625,279.61962890625,14838130.8476562,96496.0286458333,0,5.34281166362867
"3300",1999,1,13,-0.00133136869726513,295.228271484375,281.371826171875,14786433.0859375,96678.015625,0,5.95316680392946
"3301",1999,1,14,-0.00129097078280438,295.1904296875,280.897216796875,14889574.4453125,96801.9375,0,4.89454234753875
"3302",1999,1,15,-0.00125128016401277,296.01220703125,280.9013671875,14895744.3046875,96798.4791666667,0,4.79435301591729
