"","year","month","date","evaporation _sum","2m_temperature _max","2m_temperature _min","surface_net_solar_radiation _sum","surface_pressure _mean","total_precipitation _sum","10m_component_of_wind"
"2149",1995,11,19,-2.51880846917629e-05,254.273086547852,237.142211914062,3867712,59636.9000651042,5.62667846679688e-05,0.496338396413426
"2150",1995,11,20,-2.39270739257336e-05,254.345306396484,237.25569152832,4042816,59661.4798177083,2.95639038085938e-05,0.495462912390526
"2151",1995,11,21,-2.34642066061497e-05,254.470275878906,239.105194091797,3973312,59652.6617838542,0.000165462493896484,0.435297810648026
"2152",1995,11,22,-2.84935813397169e-05,253.543701171875,243.827087402344,3714816,59606.4814453125,0.000759601593017578,0.38445705246113
"2153",1995,11,23,-3.38614918291569e-05,258.962646484375,246.122741699219,3150464,59601.7932942708,0.00156927108764648,0.280272613468019
"2154",1995,11,24,-2.64337286353111e-05,252.687484741211,236.779281616211,3503168,59711.92578125,0.000181674957275391,0.420882057983167
"2155",1995,11,25,-4.19304706156254e-06,253.219985961914,241.343338012695,4125056,59561.0847981771,9.5367431640625e-07,0.387210305077737
"2156",1995,11,26,-1.67940743267536e-06,253.449295043945,244.607818603516,4149824,59340.8115234375,0,0.375347287489803
"2157",1995,11,27,-1.39828771352768e-05,255.635025024414,246.487167358398,2888896,58953.4375,0.00628852844238281,0.304619234152135
"2158",1995,11,28,-1.01437326520681e-05,257.8095703125,253.286743164062,1460864,58756.8792317708,0.00831937789916992,0.14249966986433
"2159",1995,11,29,-6.40284270048141e-07,256.151123046875,242.688598632812,1849664,59199.8605143229,0.00132131576538086,0.193524196479808
"2160",1995,11,30,4.03681769967079e-06,250.145248413086,239.268844604492,2659456,59474.8380533854,1.95503234863281e-05,0.39041643558948
"2161",1995,12,1,3.97954136133194e-06,247.612533569336,236.630462646484,2746112,59425.5699869792,1.66893005371094e-05,0.447025582520979
"2162",1995,12,2,4.1064340621233e-06,248.985321044922,240.721282958984,2833216,59428.7926432292,0,0.403240768228053
"2163",1995,12,3,4.54625114798546e-06,249.17610168457,241.424285888672,2937920,59517.1136067708,0,0.399545002116888
"2164",1995,12,4,4.00491990149021e-06,248.364227294922,239.36555480957,3034624,59694.9217122396,0,0.416877165710739
"2165",1995,12,5,1.56275928020477e-06,251.605667114258,236.123596191406,2593280,59497.251953125,0.00288677215576172,0.402405503692417
"2166",1995,12,6,1.26217491924763e-06,250.071258544922,241.636642456055,2653632,59629.3566080729,0.000524520874023438,0.41226309848538
"2167",1995,12,7,2.71596945822239e-06,256.999755859375,246.544937133789,1682176,59401.1323242188,0.00701379776000977,0.369443199704336
"2168",1995,12,8,5.62518835067749e-07,259.931640625,254.112319946289,1224256,59122.5348307292,0.00525569915771484,0.159629423070869
"2169",1995,12,9,2.96160578727722e-06,258.079345703125,247.398727416992,1821440,59179.7843424479,0.00110912322998047,0.304334509810599
"2170",1995,12,10,-2.21654772758484e-07,257.73095703125,252.391189575195,1264192,58791.0789388021,0.0046844482421875,0.249733585058412
"2171",1995,12,11,5.46849332749844e-06,256.76123046875,243.641525268555,1781504,59100.0952148438,0.00100231170654297,0.27875036597661
"2172",1995,12,12,3.78023833036423e-06,252.377593994141,245.545394897461,1953216,59335.1861979167,0.000865459442138672,0.288614668679886
"2173",1995,12,13,3.75346280634403e-06,255.88737487793,250.589950561523,1540032,59107.4462890625,0.00385951995849609,0.227230683567696
"2174",1995,12,14,2.15158797800541e-06,256.9951171875,249.781433105469,1359616,58851.2973632812,0.00360679626464844,0.174660784193113
"2175",1995,12,15,1.146225258708e-06,255.640090942383,251.295104980469,1222464,58811.5203450521,0.00493097305297852,0.128620207395291
"2176",1995,12,16,3.39746475219727e-06,253.065902709961,247.326263427734,1871424,59350.5268554688,0.000601291656494141,0.267004173934031
"2177",1995,12,17,3.44961881637573e-06,256.46337890625,249.915267944336,1428032,59434.1422526042,0.00311136245727539,0.178628180480726
"2178",1995,12,18,4.55859117209911e-06,256.4296875,250.794021606445,1582464,59280.1083984375,0.00229072570800781,0.182676931878277
"2179",1995,12,19,2.01072543859482e-06,257.626953125,251.049942016602,1423296,59217.3212890625,0.00324058532714844,0.193861476881748
"2180",1995,12,20,3.10572795569897e-06,257.108642578125,250.989837646484,1511744,59093.8640950521,0.00352048873901367,0.129695328254925
"2181",1995,12,21,2.92412005364895e-06,251.020050048828,240.768920898438,1801728,59222.0234375,0.000439167022705078,0.297921126946085
"2182",1995,12,22,3.97209078073502e-06,247.037292480469,237.677719116211,2145536,59381.3601888021,3.4332275390625e-05,0.393410841471922
"2183",1995,12,23,3.67546454071999e-06,247.497268676758,237.686874389648,2358016,59404.7452799479,1.9073486328125e-06,0.381079888506937
"2184",1995,12,24,3.78978438675404e-06,248.655303955078,241.814544677734,2372160,59257.3929036458,2.38418579101562e-06,0.395975684564427
"2185",1995,12,25,3.66242602467537e-06,247.598327636719,241.622116088867,2543488,59611.7032877604,0,0.409040054994332
"2186",1995,12,26,3.55695374310017e-06,247.747024536133,240.512588500977,2628096,59782.2976888021,0,0.390499648309231
"2187",1995,12,27,3.65055166184902e-06,250.76399230957,242.120986938477,2444352,59749.3125,0.00019073486328125,0.378199319597487
"2188",1995,12,28,5.2289105951786e-06,251.373962402344,244.006622314453,2409408,59753.1762695312,0.000904083251953125,0.289346053909198
"2189",1995,12,29,4.58559952676296e-06,250.450790405273,241.502426147461,2559744,59680.5442708333,0.000386714935302734,0.378129993013264
"2190",1995,12,30,4.40748408436775e-06,249.145050048828,234.798858642578,2802944,59569.5369466146,5.29289245605469e-05,0.409918344971279
"2191",1995,12,31,3.11085022985935e-06,249.320190429688,237.609893798828,2997824,59682.1228841146,4.76837158203125e-06,0.405977114998664
"2192",1996,1,1,2.2323802113533e-06,250.579742431641,242.712921142578,3145216,59754.0729166667,0,0.357567675753619
"2193",1996,1,2,1.28801912069321e-06,251.058486938477,243.223602294922,3267584,59639.0100911458,0,0.367300696882535
"2194",1996,1,3,5.355104804039e-07,250.808334350586,242.687759399414,2913984,59577.6927083333,1.31130218505859e-05,0.379416163154412
"2195",1996,1,4,2.71317549049854e-06,249.127548217773,243.219284057617,3491008,59470.4386393229,0,0.385166934919265
"2196",1996,1,5,6.02565705776215e-07,250.988983154297,243.064331054688,3181056,59370.2742513021,0.000120162963867188,0.358103455135897
"2197",1996,1,6,-3.95160168409348e-06,253.314666748047,242.864196777344,3146560,59497.298828125,0.000318527221679688,0.331144269924817
"2198",1996,1,7,-3.17813828587532e-06,251.455307006836,240.259780883789,3655104,59601.6188151042,6.24656677246094e-05,0.454482478653518
"2199",1996,1,8,-1.03074125945568e-06,254.859481811523,240.700805664062,3421184,59529.3478190104,0.000865459442138672,0.341596619504467
"2200",1996,1,9,-3.6102719604969e-06,256.453369140625,248.635620117188,2602432,59027.4710286458,0.0049595832824707,0.244152213077215
"2201",1996,1,10,-6.91786408424377e-06,258.45703125,251.680557250977,1842944,58480.2387695312,0.00466108322143555,0.185455966678193
"2202",1996,1,11,-7.68853351473808e-06,253.698364257812,245.340942382812,1873728,58572.4195963542,0.00266790390014648,0.120710309626707
"2203",1996,1,12,2.86172144114971e-06,247.981140136719,240.616744995117,2804096,58828.6985677083,0.000105381011962891,0.319273470540502
"2204",1996,1,13,3.25427390635014e-06,252.057159423828,246.072128295898,2016192,58595.2568359375,0.00175619125366211,0.235467738882679
"2205",1996,1,14,1.53295695781708e-06,254.259185791016,248.171539306641,2019968,58384.2768554688,0.00474119186401367,0.190099634021821
"2206",1996,1,15,-1.13784335553646e-06,255.99250793457,252.675384521484,1174912,57994.3404947917,0.00863122940063477,0.192214365723906
"2207",1996,1,16,-2.96207144856453e-06,254.426467895508,246.130233764648,1704704,58371.6669921875,0.0021967887878418,0.151816978870182
"2208",1996,1,17,2.8728973120451e-06,253.054504394531,236.982772827148,2077888,58963.9617513021,0.00058746337890625,0.353867599716873
"2209",1996,1,18,2.39396467804909e-06,251.250198364258,239.056518554688,2035904,58945.1681315104,0.000966548919677734,0.293223060751483
"2210",1996,1,19,1.75205059349537e-06,253.149841308594,243.147079467773,1980352,58707.3873697917,0.00211381912231445,0.25157411178125
"2211",1996,1,20,3.47034074366093e-06,252.080108642578,243.553512573242,2260544,58633.4256184896,0.000713348388671875,0.207771096745562
"2212",1996,1,21,1.33970752358437e-06,254.924987792969,243.951293945312,1915584,58520.1940104167,0.00292301177978516,0.235087137810882
"2213",1996,1,22,2.46777199208736e-06,254.965301513672,247.672409057617,1570112,58597.3992513021,0.0048065185546875,0.0999267566498682
"2214",1996,1,23,4.3078325688839e-06,252.013046264648,239.833480834961,2417984,59041.2556966146,0.000493526458740234,0.33535266425164
"2215",1996,1,24,3.2670795917511e-06,250.011947631836,239.197067260742,2687872,59070.4765625,0.000100374221801758,0.34681751911411
"2216",1996,1,25,3.32645140588284e-06,252.01628112793,243.437072753906,2136832,58818.7724609375,0.0016474723815918,0.266496415712479
"2217",1996,1,26,1.47218815982342e-06,253.338836669922,244.104827880859,2330624,58744.3517252604,0.00172758102416992,0.171063778332339
"2218",1996,1,27,4.84753400087357e-07,252.917373657227,241.033935546875,2520832,58996.1946614583,0.000836849212646484,0.30735063568027
"2219",1996,1,28,3.88477928936481e-06,249.497009277344,241.674514770508,2936320,59219.1188151042,1.23977661132812e-05,0.330094803899723
"2220",1996,1,29,4.29828651249409e-06,248.922576904297,239.452453613281,3193536,59370.5623372396,9.5367431640625e-07,0.42290869939255
"2221",1996,1,30,2.84519046545029e-06,250.58381652832,240.916000366211,3164416,59346.4150390625,0.000746250152587891,0.420060367924368
"2222",1996,1,31,3.47546301782131e-06,254.331436157227,248.524459838867,2424384,59206.2776692708,0.00330543518066406,0.241578826213534
"2223",1996,2,1,1.99815258383751e-06,252.755020141602,239.609558105469,3041472,59366.3400065104,0.000273704528808594,0.423643100885453
"2224",1996,2,2,2.97254882752895e-06,251.734146118164,242.012069702148,3417088,59659.7817382812,0,0.317756362408886
"2225",1996,2,3,3.14461067318916e-06,255.399444580078,247.001602172852,3201920,59595.4399414062,0.000896453857421875,0.376286517181846
"2226",1996,2,4,5.97094185650349e-06,258.490234375,250.707473754883,2264000,59385.0888671875,0.00551080703735352,0.243582962492381
"2227",1996,2,5,1.51107087731361e-06,257.382080078125,242.558410644531,2830528,59501.9606119792,0.000865459442138672,0.370769808213279
"2228",1996,2,6,-3.4719705581665e-06,256.58251953125,244.718978881836,2907776,59541.3606770833,0.00228595733642578,0.309265460922613
"2229",1996,2,7,8.6706131696701e-07,261.978759765625,255.249816894531,1839744,59195.9747721354,0.008087158203125,0.232643770850921
"2230",1996,2,8,-3.02051194012165e-06,259.94775390625,252.725402832031,2060096,59133.8474934896,0.0046381950378418,0.175999551987943
"2231",1996,2,9,5.99375925958157e-06,258.359375,248.757415771484,2451264,59169.2771809896,0.00146818161010742,0.193262340223278
"2232",1996,2,10,3.63914296030998e-07,257.2646484375,243.027954101562,2796544,59426.1469726562,0.000169277191162109,0.261218078996756
"2233",1996,2,11,-7.3709525167942e-06,251.321273803711,241.396057128906,3014656,59606.8090820312,8.24928283691406e-05,0.409884041628925
"2234",1996,2,12,4.53554093837738e-06,257.42724609375,248.44677734375,2395904,59219.3024088542,0.00492095947265625,0.2770267889147
"2235",1996,2,13,2.28825956583023e-06,261.937744140625,251.901748657227,1873856,58790.4842122396,0.00741052627563477,0.236119172763798
"2236",1996,2,14,1.38930045068264e-06,261.641357421875,257.996337890625,1577344,58296.3772786458,0.012692928314209,0.158438406404864
"2237",1996,2,15,-6.58538192510605e-06,259.171875,248.524520874023,2064064,58452.9458007812,0.00367832183837891,0.450518303911404
"2238",1996,2,16,2.45845876634121e-06,254.188842773438,245.970993041992,2836288,59107.7576497396,0.000347614288330078,0.336071574253473
"2239",1996,2,17,1.6246922314167e-06,254.637023925781,245.304718017578,2766400,59386.1964518229,0.000588417053222656,0.35600987952236
"2240",1996,2,18,2.76439823210239e-06,250.089462280273,238.143676757812,3198592,59483.1394856771,0.0001678466796875,0.425919315859818
"2241",1996,2,19,7.87200406193733e-07,250.224594116211,238.645858764648,3472832,59352.5237630208,9.05990600585938e-06,0.424489247401656
"2242",1996,2,20,2.21095979213715e-06,251.041290283203,245.145706176758,3694144,59102.5445963542,2.38418579101562e-05,0.336367473585894
"2243",1996,2,21,2.65007838606834e-06,252.104339599609,246.107772827148,3622336,59067.32421875,2.47955322265625e-05,0.319622720050027
"2244",1996,2,22,6.55651092529297e-07,251.458374023438,242.893417358398,3934976,59143.7488606771,0.000738143920898438,0.360354833776458
"2245",1996,2,23,-5.35044819116592e-07,258.818115234375,250.942672729492,2630400,58779.0887044271,0.00846052169799805,0.230065943134348
"2246",1996,2,24,-8.89180228114128e-07,260.0263671875,253.047485351562,1911104,58578.8880208333,0.0086970329284668,0.152172309213603
"2247",1996,2,25,6.36093318462372e-07,259.2314453125,246.603668212891,2900352,58899.7737630208,0.00102615356445312,0.286797971068733
"2248",1996,2,26,-6.80470839142799e-06,252.658676147461,246.548095703125,3356288,58977.0240885417,0.000604629516601562,0.301407486374632
"2249",1996,2,27,-3.29338945448399e-06,259.691162109375,253.012588500977,2899904,59120.2856445312,0.00259208679199219,0.238308721591793
"2250",1996,2,28,-1.06941442936659e-05,260.33349609375,250.511764526367,2741632,59230.9143880208,0.00208330154418945,0.281902247834834
